versionUri	language	subcorpus	uncorrected_OCR	date	author_ar	author_lat	book	title_ar	title_lat	ed_info	id	status	tok_length	char_length	url	tags	author_from_uri	author_lat_shuhra	author_lat_full_name	city_ar	city_lat	institution_ar	institution_lat	shelfmark	catalog_ref	parts
MS0972JerusalemNLI.Heb8333_113Verso.IEDC0226-per1	per	MSS	False							https://www.invisible-east.org/corpus/226/	IEDC0226	pri	92	331	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_113Verso/MS0972JerusalemNLI.Heb8333_113Verso.IEDC0226-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.113, verso		
MS0972JerusalemNLI.Heb8333_114Recto.IEDC0271-per1	per	MSS	False							https://www.invisible-east.org/corpus/271/	IEDC0271	pri	37	152	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_114Recto/MS0972JerusalemNLI.Heb8333_114Recto.IEDC0271-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.114, recto		
MS0972JerusalemNLI.Heb8333_114Verso.IEDC0287-per1	per	MSS	False							https://www.invisible-east.org/corpus/287/	IEDC0287	pri	75	252	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_114Verso/MS0972JerusalemNLI.Heb8333_114Verso.IEDC0287-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.114, verso		
MS0972JerusalemNLI.Heb8333_115Recto.IEDC1278-per1	per	MSS	False							https://www.invisible-east.org/corpus/1278/	IEDC1278	pri	27	83	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_115Recto/MS0972JerusalemNLI.Heb8333_115Recto.IEDC1278-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.115, recto		
MS0972JerusalemNLI.Heb8333_115Verso.IEDC0288-per1	per	MSS	False							https://www.invisible-east.org/corpus/288/	IEDC0288	pri	45	166	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_115Verso/MS0972JerusalemNLI.Heb8333_115Verso.IEDC0288-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.115, verso		
MS0972JerusalemNLI.Heb8333_116Recto.IEDC0289-per1	per	MSS	False							https://www.invisible-east.org/corpus/289/	IEDC0289	pri	52	211	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_116Recto/MS0972JerusalemNLI.Heb8333_116Recto.IEDC0289-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.116, recto		
MS0972JerusalemNLI.Heb8333_116Verso.IEDC0225-per1	per	MSS	False							https://www.invisible-east.org/corpus/225/	IEDC0225	pri	141	542	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_116Verso/MS0972JerusalemNLI.Heb8333_116Verso.IEDC0225-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.116, verso		
MS0972JerusalemNLI.Heb8333_117.IEDC0224-per1	per	MSS	False							https://www.invisible-east.org/corpus/224/	IEDC0224	pri	71	269	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_117/MS0972JerusalemNLI.Heb8333_117.IEDC0224-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.117		
MS0972JerusalemNLI.Heb8333_118Recto.IEDC0095-per1	per	MSS	False							https://www.invisible-east.org/corpus/95/	IEDC0095	pri	51	195	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_118Recto/MS0972JerusalemNLI.Heb8333_118Recto.IEDC0095-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.118 recto		
MS0972JerusalemNLI.Heb8333_118Verso.IEDC1199-ara1	ara	MSS	False							https://www.invisible-east.org/corpus/1199/	IEDC1199	pri	73	277	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_118Verso/MS0972JerusalemNLI.Heb8333_118Verso.IEDC1199-ara1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.118, verso		
MS0972JerusalemNLI.Heb8333_119Recto.IEDC0294-per1	per	MSS	False							https://www.invisible-east.org/corpus/294/	IEDC0294	pri	56	254	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_119Recto/MS0972JerusalemNLI.Heb8333_119Recto.IEDC0294-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.119, recto		
MS0972JerusalemNLI.Heb8333_119Verso.IEDC0295-per1	per	MSS	False							https://www.invisible-east.org/corpus/295/	IEDC0295	pri	48	188	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_119Verso/MS0972JerusalemNLI.Heb8333_119Verso.IEDC0295-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.119, verso		
MS0972JerusalemNLI.Heb8333_12.IEDC0098-per1jup1	per,jup	MSS	False							https://www.invisible-east.org/corpus/98/	IEDC0098	pri	194	720	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_12/MS0972JerusalemNLI.Heb8333_12.IEDC0098-per1jup1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.12		
MS0972JerusalemNLI.Heb8333_120Recto.IEDC0223-per1	per	MSS	False							https://www.invisible-east.org/corpus/223/	IEDC0223	pri	78	306	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_120Recto/MS0972JerusalemNLI.Heb8333_120Recto.IEDC0223-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.120, recto		
MS0972JerusalemNLI.Heb8333_120Verso.IEDC1193-per1	per	MSS	False							https://www.invisible-east.org/corpus/1193/	IEDC1193	pri	82	270	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_120Verso/MS0972JerusalemNLI.Heb8333_120Verso.IEDC1193-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.120, verso		
MS0972JerusalemNLI.Heb8333_121.IEDC1279-per1	per	MSS	False							https://www.invisible-east.org/corpus/1279/	IEDC1279	pri	114	370	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_121/MS0972JerusalemNLI.Heb8333_121.IEDC1279-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.121		
MS0972JerusalemNLI.Heb8333_122Recto.IEDC1200-per1	per	MSS	False							https://www.invisible-east.org/corpus/1200/	IEDC1200	pri	5	17	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_122Recto/MS0972JerusalemNLI.Heb8333_122Recto.IEDC1200-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.122, recto		
MS0972JerusalemNLI.Heb8333_122Verso.IEDC0222-per1	per	MSS	False							https://www.invisible-east.org/corpus/222/	IEDC0222	pri	26	101	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_122Verso/MS0972JerusalemNLI.Heb8333_122Verso.IEDC0222-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.122, verso		
MS0972JerusalemNLI.Heb8333_123Recto.IEDC0221-per1	per	MSS	False							https://www.invisible-east.org/corpus/221/	IEDC0221	pri	30	128	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_123Recto/MS0972JerusalemNLI.Heb8333_123Recto.IEDC0221-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.123, recto		
MS0972JerusalemNLI.Heb8333_123Verso.IEDC0220-per1	per	MSS	False							https://www.invisible-east.org/corpus/220/	IEDC0220	pri	39	144	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_123Verso/MS0972JerusalemNLI.Heb8333_123Verso.IEDC0220-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.123, verso		
MS0972JerusalemNLI.Heb8333_124Recto.IEDC1201-per1	per	MSS	False							https://www.invisible-east.org/corpus/1201/	IEDC1201	pri	25	96	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_124Recto/MS0972JerusalemNLI.Heb8333_124Recto.IEDC1201-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.124, recto		
MS0972JerusalemNLI.Heb8333_125.IEDC1131-per1	per	MSS	False							https://www.invisible-east.org/corpus/1131/	IEDC1131	pri	42	159	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_125/MS0972JerusalemNLI.Heb8333_125.IEDC1131-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.125		
MS0972JerusalemNLI.Heb8333_126Recto.IEDC1202-per1	per	MSS	False							https://www.invisible-east.org/corpus/1202/	IEDC1202	pri	8	24	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_126Recto/MS0972JerusalemNLI.Heb8333_126Recto.IEDC1202-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.126, recto		
MS0972JerusalemNLI.Heb8333_126Verso.IEDC0219-per1	per	MSS	False							https://www.invisible-east.org/corpus/219/	IEDC0219	pri	59	230	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_126Verso/MS0972JerusalemNLI.Heb8333_126Verso.IEDC0219-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.126, verso		
MS0972JerusalemNLI.Heb8333_127.IEDC0218-per1	per	MSS	False							https://www.invisible-east.org/corpus/218/	IEDC0218	pri	27	97	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_127/MS0972JerusalemNLI.Heb8333_127.IEDC0218-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.127		
MS0972JerusalemNLI.Heb8333_128.IEDC1189-per1	per	MSS	False							https://www.invisible-east.org/corpus/1189/	IEDC1189	pri	29	101	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_128/MS0972JerusalemNLI.Heb8333_128.IEDC1189-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.128		
MS0972JerusalemNLI.Heb8333_129.IEDC1274-per1	per	MSS	False							https://www.invisible-east.org/corpus/1274/	IEDC1274	pri	67	221	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_129/MS0972JerusalemNLI.Heb8333_129.IEDC1274-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.129		
MS0972JerusalemNLI.Heb8333_13.IEDC0290-per1	per	MSS	False							https://www.invisible-east.org/corpus/290/	IEDC0290	pri	102	370	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_13/MS0972JerusalemNLI.Heb8333_13.IEDC0290-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.13		
MS0972JerusalemNLI.Heb8333_130.IEDC0296-per1	per	MSS	False							https://www.invisible-east.org/corpus/296/	IEDC0296	pri	38	152	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_130/MS0972JerusalemNLI.Heb8333_130.IEDC0296-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.130		
MS0972JerusalemNLI.Heb8333_131.IEDC1203-per1	per	MSS	False							https://www.invisible-east.org/corpus/1203/	IEDC1203	pri	11	41	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_131/MS0972JerusalemNLI.Heb8333_131.IEDC1203-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.131		
MS0972JerusalemNLI.Heb8333_132.IEDC1204-per1	per	MSS	False							https://www.invisible-east.org/corpus/1204/	IEDC1204	pri	25	96	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_132/MS0972JerusalemNLI.Heb8333_132.IEDC1204-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.132		
MS0972JerusalemNLI.Heb8333_133.IEDC0217-per1	per	MSS	False							https://www.invisible-east.org/corpus/217/	IEDC0217	pri	38	165	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_133/MS0972JerusalemNLI.Heb8333_133.IEDC0217-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.133		
MS0972JerusalemNLI.Heb8333_134.IEDC0298-per1	per	MSS	False							https://www.invisible-east.org/corpus/298/	IEDC0298	pri	34	159	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_134/MS0972JerusalemNLI.Heb8333_134.IEDC0298-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.134		
MS0972JerusalemNLI.Heb8333_135Recto.IEDC1133-per1	per	MSS	False							https://www.invisible-east.org/corpus/1133/	IEDC1133	pri	71	238	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_135Recto/MS0972JerusalemNLI.Heb8333_135Recto.IEDC1133-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.135, recto		
MS0972JerusalemNLI.Heb8333_135Verso.IEDC1132-per1	per	MSS	False							https://www.invisible-east.org/corpus/1132/	IEDC1132	pri	52	176	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_135Verso/MS0972JerusalemNLI.Heb8333_135Verso.IEDC1132-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.135, verso		
MS0972JerusalemNLI.Heb8333_136Recto.IEDC1135-per1	per	MSS	False							https://www.invisible-east.org/corpus/1135/	IEDC1135	pri	79	270	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_136Recto/MS0972JerusalemNLI.Heb8333_136Recto.IEDC1135-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.136, recto		
MS0972JerusalemNLI.Heb8333_136Verso.IEDC1134-per1	per	MSS	False							https://www.invisible-east.org/corpus/1134/	IEDC1134	pri	30	115	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_136Verso/MS0972JerusalemNLI.Heb8333_136Verso.IEDC1134-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.136, verso		
MS0972JerusalemNLI.Heb8333_137.IEDC1136-per1	per	MSS	False							https://www.invisible-east.org/corpus/1136/	IEDC1136	pri	81	283	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_137/MS0972JerusalemNLI.Heb8333_137.IEDC1136-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.137		
MS0972JerusalemNLI.Heb8333_138.IEDC1205-per1	per	MSS	False							https://www.invisible-east.org/corpus/1205/	IEDC1205	pri	72	215	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_138/MS0972JerusalemNLI.Heb8333_138.IEDC1205-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.138		
MS0972JerusalemNLI.Heb8333_139.IEDC1140-per1	per	MSS	False							https://www.invisible-east.org/corpus/1140/	IEDC1140	pri	64	215	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_139/MS0972JerusalemNLI.Heb8333_139.IEDC1140-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.139		
MS0972JerusalemNLI.Heb8333_140.IEDC1141-per1	per	MSS	False							https://www.invisible-east.org/corpus/1141/	IEDC1141	pri	34	117	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_140/MS0972JerusalemNLI.Heb8333_140.IEDC1141-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.140		
MS0972JerusalemNLI.Heb8333_141Verso.IEDC1142-per1	per	MSS	False							https://www.invisible-east.org/corpus/1142/	IEDC1142	pri	74	232	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_141Verso/MS0972JerusalemNLI.Heb8333_141Verso.IEDC1142-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.141, verso		
MS0972JerusalemNLI.Heb8333_142Recto.IEDC1206-per1	per	MSS	False							https://www.invisible-east.org/corpus/1206/	IEDC1206	pri	16	72	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_142Recto/MS0972JerusalemNLI.Heb8333_142Recto.IEDC1206-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.142, recto		
MS0972JerusalemNLI.Heb8333_142Verso.IEDC1194-per1	per	MSS	False							https://www.invisible-east.org/corpus/1194/	IEDC1194	pri	36	122	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_142Verso/MS0972JerusalemNLI.Heb8333_142Verso.IEDC1194-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.142, verso		
MS0972JerusalemNLI.Heb8333_143.IEDC1143-per1	per	MSS	False							https://www.invisible-east.org/corpus/1143/	IEDC1143	pri	104	352	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_143/MS0972JerusalemNLI.Heb8333_143.IEDC1143-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.143		
MS0972JerusalemNLI.Heb8333_144Recto.IEDC1144-per1	per	MSS	False							https://www.invisible-east.org/corpus/1144/	IEDC1144	pri	175	615	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_144Recto/MS0972JerusalemNLI.Heb8333_144Recto.IEDC1144-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.144, recto		
MS0972JerusalemNLI.Heb8333_144Verso.IEDC1145-per1	per	MSS	False							https://www.invisible-east.org/corpus/1145/	IEDC1145	pri	108	425	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_144Verso/MS0972JerusalemNLI.Heb8333_144Verso.IEDC1145-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.144, verso		
MS0972JerusalemNLI.Heb8333_145Recto.IEDC1146-per1	per	MSS	False							https://www.invisible-east.org/corpus/1146/	IEDC1146	pri	47	178	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_145Recto/MS0972JerusalemNLI.Heb8333_145Recto.IEDC1146-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.145, recto		
MS0972JerusalemNLI.Heb8333_145Verso.IEDC1147-per1	per	MSS	False							https://www.invisible-east.org/corpus/1147/	IEDC1147	pri	47	163	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_145Verso/MS0972JerusalemNLI.Heb8333_145Verso.IEDC1147-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.145, verso		
MS0972JerusalemNLI.Heb8333_146Recto.IEDC1148-per1	per	MSS	False							https://www.invisible-east.org/corpus/1148/	IEDC1148	pri	75	245	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_146Recto/MS0972JerusalemNLI.Heb8333_146Recto.IEDC1148-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.146, recto		
MS0972JerusalemNLI.Heb8333_146Verso.IEDC1149-per1	per	MSS	False							https://www.invisible-east.org/corpus/1149/	IEDC1149	pri	110	381	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_146Verso/MS0972JerusalemNLI.Heb8333_146Verso.IEDC1149-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.146, verso		
MS0972JerusalemNLI.Heb8333_147.IEDC1150-per1	per	MSS	False							https://www.invisible-east.org/corpus/1150/	IEDC1150	pri	423	1373	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_147/MS0972JerusalemNLI.Heb8333_147.IEDC1150-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.147		
MS0972JerusalemNLI.Heb8333_148.IEDC1151-per1	per	MSS	False							https://www.invisible-east.org/corpus/1151/	IEDC1151	pri	117	377	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_148/MS0972JerusalemNLI.Heb8333_148.IEDC1151-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.148		
MS0972JerusalemNLI.Heb8333_149.IEDC1152-per1	per	MSS	False							https://www.invisible-east.org/corpus/1152/	IEDC1152	pri	257	937	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_149/MS0972JerusalemNLI.Heb8333_149.IEDC1152-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.149		
MS0972JerusalemNLI.Heb8333_15.IEDC0099-per1jup1	per,jup	MSS	False							https://www.invisible-east.org/corpus/99/	IEDC0099	pri	183	638	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_15/MS0972JerusalemNLI.Heb8333_15.IEDC0099-per1jup1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.15		
MS0972JerusalemNLI.Heb8333_150.IEDC1228-per1	per	MSS	False							https://www.invisible-east.org/corpus/1228/	IEDC1228	pri	175	629	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_150/MS0972JerusalemNLI.Heb8333_150.IEDC1228-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.150		
MS0972JerusalemNLI.Heb8333_151.IEDC1173-per1	per	MSS	False							https://www.invisible-east.org/corpus/1173/	IEDC1173	pri	86	286	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_151/MS0972JerusalemNLI.Heb8333_151.IEDC1173-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.151		
