versionUri	language	subcorpus	uncorrected_OCR	date	author_ar	author_lat	book	title_ar	title_lat	ed_info	id	status	tok_length	char_length	url	tags	author_from_uri	author_lat_shuhra	author_lat_full_name	city_ar	city_lat	institution_ar	institution_lat	shelfmark	catalog_ref	parts
0444AbuCamrDani.CilmHadith.Shamela0030386-ara1	ara	ara	False	0444	عثمان بن سعيد بن عثمان بن عمر أبو عمرو الداني (المتوفى: 444هـ)	Abu Camr Dani	0444AbuCamrDani.CilmHadith	كتاب في علم الحديث للداني	Cilm Hadith	مخطوط نشر في برنامج جوامع الكلم المجاني التابع لموقع الشبكة الإسلامية	Shamela0030386	sec	5615	21780	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444AbuCamrDani/0444AbuCamrDani.CilmHadith/0444AbuCamrDani.CilmHadith.Shamela0030386-ara1	ShamAY@علوم الحديث :: Shamela@مخطوطات حديثية :: born@Andalus_RE :: born@QURTUBA_047W379N_S	Abu Camr Dani									
0444AbuCamrDani.FarqBaynaDadWaZa.Shamela0026988-ara1	ara	ara	False	0444	عثمان بن سعيد بن عثمان بن عمر أبو عمرو الداني (المتوفى: 444هـ)	Abu Camr Dani	0444AbuCamrDani.FarqBaynaDadWaZa	الفرق بين الضاد والظاء فى كتاب الله عز وجل وفى المشهور من الكلام	Farq Bayna Dad Wa Za	حاتم صالح الضامن :: دار البشائر - دمشق	Shamela0026988	pri	5647	23748	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444AbuCamrDani/0444AbuCamrDani.FarqBaynaDadWaZa/0444AbuCamrDani.FarqBaynaDadWaZa.Shamela0026988-ara1	GAL@quran-recitation :: _GHARIB :: _FIQH :: GAL@literature-islamic :: GAL@quran-sciences :: CENT0500 :: GAL@period-postclassical :: GAL@literature-arabic :: _MACAJIM :: _MUSTALAHAT :: GAL@1000-1258CE :: GAL@quran :: Shamela@الغريب والمعاجم ولغة الفقه :: born@Andalus_RE :: born@QURTUBA_047W379N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Camr Dani									
0444AbuCamrDani.JamicBayanFiQiraatSabc.Shamela0037649-ara1	ara	ara	False	0444	عثمان بن سعيد بن عثمان بن عمر أبو عمرو الداني (المتوفى: 444هـ)	Abu Camr Dani	0444AbuCamrDani.JamicBayanFiQiraatSabc	جامع البيان في القراءات السبع	Jamic Bayan Fi Qiraat Sabc	جامعة الشارقة - الإمارات	Shamela0037649	pri	275706	1123044	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444AbuCamrDani/0444AbuCamrDani.JamicBayanFiQiraatSabc/0444AbuCamrDani.JamicBayanFiQiraatSabc.Shamela0037649-ara1	_CULUM :: _QURAN :: GAL@quran-recitation :: GAL@quran-sciences :: GAL@literature-islamic :: CENT0500 :: GAL@period-postclassical :: GAL@literature-arabic :: GAL@1000-1258CE :: GAL@quran :: Shamela@علوم القرآن :: born@Andalus_RE :: born@QURTUBA_047W379N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Camr Dani									
0444AbuCamrDani.MuhkamFiNaqtMasahif.JK000438-ara1	ara	ara	False	0444	الداني :: عثمان بن سعيد الداني أبو عمرو	Abu Camr Dani	0444AbuCamrDani.MuhkamFiNaqtMasahif	المحكم في نقط المصاحف :: نقط المصاحف	Muhkam Fi Naqt Masahif	د. عزة حسن :: دمشق :: 1407 :: دار الفكر	JK000438	pri	34142	143632	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444AbuCamrDani/0444AbuCamrDani.MuhkamFiNaqtMasahif/0444AbuCamrDani.MuhkamFiNaqtMasahif.JK000438-ara1	_CULUM :: _QURAN :: GAL@quran-recitation :: GAL@quran-sciences :: GAL@literature-islamic :: CENT0500 :: GAL@period-postclassical :: _TAFSIR :: GAL@literature-arabic :: GAL@1000-1258CE :: GAL@quran :: Shamela@علوم القرآن :: JK@علوم القرآن :: JK@كتب التفاسير وعلوم القرآن :: JK@مواضيع في علوم القرآن :: born@Andalus_RE :: born@QURTUBA_047W379N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Camr Dani									
0444AbuCamrDani.MuhkamFiNaqtMasahif.Shamela0005552-ara1	ara	ara	False	0444	عثمان بن سعيد بن عثمان بن عمر أبو عمرو الداني (المتوفى: 444هـ)	Abu Camr Dani	0444AbuCamrDani.MuhkamFiNaqtMasahif	المحكم في نقط المصاحف	Muhkam Fi Naqt Masahif	د. عزة حسن :: دار الفكر - دمشق	Shamela0005552	sec	33404	143662	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444AbuCamrDani/0444AbuCamrDani.MuhkamFiNaqtMasahif/0444AbuCamrDani.MuhkamFiNaqtMasahif.Shamela0005552-ara1	_CULUM :: _QURAN :: GAL@quran-recitation :: GAL@quran-sciences :: GAL@literature-islamic :: CENT0500 :: GAL@period-postclassical :: _TAFSIR :: GAL@literature-arabic :: GAL@1000-1258CE :: GAL@quran :: Shamela@علوم القرآن :: JK@علوم القرآن :: JK@كتب التفاسير وعلوم القرآن :: JK@مواضيع في علوم القرآن :: born@Andalus_RE :: born@QURTUBA_047W379N_S	Abu Camr Dani									
0444AbuCamrDani.MuktafiFiWaqf.Shamela0026461-ara1	ara	ara	False	0444	عثمان بن سعيد بن عثمان بن عمر أبو عمرو الداني (المتوفى: 444هـ)	Abu Camr Dani	0444AbuCamrDani.MuktafiFiWaqf	المكتفى في الوقف والابتدا	Muktafi Fi Waqf	محيي الدين عبد الرحمن رمضان :: دار عمار	Shamela0026461	pri	44262	178695	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444AbuCamrDani/0444AbuCamrDani.MuktafiFiWaqf/0444AbuCamrDani.MuktafiFiWaqf.Shamela0026461-ara1	_CULUM :: _QURAN :: GAL@quran-recitation :: GAL@quran-sciences :: GAL@literature-islamic :: CENT0500 :: GAL@period-postclassical :: GAL@literature-arabic :: GAL@1000-1258CE :: GAL@quran :: Shamela@علوم القرآن :: born@Andalus_RE :: born@QURTUBA_047W379N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Camr Dani									
0444AbuCamrDani.MuqnicFiRasmMasahif.Shamela0010918-ara1	ara	ara	False	0444	عثمان بن سعيد بن عثمان بن عمر أبو عمرو الداني (المتوفى: 444هـ)	Abu Camr Dani	0444AbuCamrDani.MuqnicFiRasmMasahif	المقنع في رسم مصاحف الأمصار	Muqnic Fi Rasm Masahif	محمد الصادق قمحاوي :: مكتبة الكليات الأزهرية، القاهرة	Shamela0010918	pri	21567	87587	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444AbuCamrDani/0444AbuCamrDani.MuqnicFiRasmMasahif/0444AbuCamrDani.MuqnicFiRasmMasahif.Shamela0010918-ara1	_CULUM :: _QURAN :: GAL@quran-recitation :: GAL@quran-sciences :: GAL@literature-islamic :: CENT0500 :: GAL@period-postclassical :: GAL@literature-arabic :: GAL@1000-1258CE :: GAL@quran :: Shamela@علوم القرآن :: born@Andalus_RE :: born@QURTUBA_047W379N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Camr Dani									
0444AbuCamrDani.Naqt.Shamela0010920-ara1	ara	ara	False	0444	عثمان بن سعيد بن عثمان بن عمر أبو عمرو الداني (المتوفى: 444هـ)	Abu Camr Dani	0444AbuCamrDani.Naqt	النقط (مطبوع مع كتاب المقنع فى رسم مصاحف الأمصار)	Naqt	محمد الصادق قمحاوي :: مكتبة الكليات الأزهرية، القاهرة	Shamela0010920	pri	4164	17191	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444AbuCamrDani/0444AbuCamrDani.Naqt/0444AbuCamrDani.Naqt.Shamela0010920-ara1	_CULUM :: _QURAN :: GAL@quran-recitation :: GAL@quran-sciences :: GAL@literature-islamic :: CENT0500 :: GAL@period-postclassical :: GAL@literature-arabic :: GAL@1000-1258CE :: GAL@quran :: Shamela@علوم القرآن :: born@Andalus_RE :: born@QURTUBA_047W379N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Camr Dani									
0444AbuCamrDani.RisalaWafiya.Shamela0026713-ara1	ara	ara	False	0444	عثمان بن سعيد بن عثمان بن عمر أبو عمرو الداني (المتوفى: 444هـ)	Abu Camr Dani	0444AbuCamrDani.RisalaWafiya	الرسالة الوافية لمذهب أهل السنة في الاعتقادات وأصول الديانات	Risala Wafiya	دغش بن شبيب العجمي :: دار الإمام أحمد - الكويت	Shamela0026713	pri	15430	63375	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444AbuCamrDani/0444AbuCamrDani.RisalaWafiya/0444AbuCamrDani.RisalaWafiya.Shamela0026713-ara1	_HADITH :: CENT0500 :: _AJZA :: GAL@nodata :: Shamela@الأجزاء الحديثية :: born@Andalus_RE :: born@QURTUBA_047W379N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Camr Dani									
0444AbuCamrDani.SunanWarida.JK000020-ara1	ara	ara	False	0444	أبو عمرو الداني :: أبو عمرو عثمان بن سعيد المقرئ الداني	Abu Camr Dani	0444AbuCamrDani.SunanWarida	السنن الواردة في الفتن :: السنن الواردة في الفتن وغوائلها والساعة وأشراطها	Sunan Warida	د. ضاء الله بن محمد إدريس المباركفوري :: الرياض :: 1416 :: دار العاصمة	JK000020	pri	59664	225972	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444AbuCamrDani/0444AbuCamrDani.SunanWarida/0444AbuCamrDani.SunanWarida.JK000020-ara1	_AJZA :: GAL@nodata :: CENT0500 :: _CAQAID :: _HADITH :: _MILAL :: JK@الأجزاء الموضوعية :: JK@الكتب المسندة :: JK@كتب العقائد المسندة :: JK@كتب العقائد والملل :: Shamela@متون الحديث :: born@Andalus_RE :: born@QURTUBA_047W379N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Camr Dani									
0444AbuCamrDani.SunanWarida.Shamela0013034-ara1	ara	ara	False	0444	عثمان بن سعيد بن عثمان بن عمر أبو عمرو الداني (المتوفى: 444هـ)	Abu Camr Dani	0444AbuCamrDani.SunanWarida	السنن الواردة في الفتن وغوائلها والساعة وأشراطها	Sunan Warida	د. رضاء الله بن محمد إدريس المباركفوري :: دار العاصمة - الرياض	Shamela0013034	sec	57036	222309	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444AbuCamrDani/0444AbuCamrDani.SunanWarida/0444AbuCamrDani.SunanWarida.Shamela0013034-ara1	_AJZA :: GAL@nodata :: CENT0500 :: _CAQAID :: _HADITH :: _MILAL :: JK@الأجزاء الموضوعية :: JK@الكتب المسندة :: JK@كتب العقائد المسندة :: JK@كتب العقائد والملل :: Shamela@متون الحديث :: born@Andalus_RE :: born@QURTUBA_047W379N_S	Abu Camr Dani									
0444AbuCamrDani.TahdidFiItqan.Shamela0026458-ara1	ara	ara	False	0444	عثمان بن سعيد بن عثمان بن عمر أبو عمرو الداني (المتوفى: 444هـ)	Abu Camr Dani	0444AbuCamrDani.TahdidFiItqan	التحديد في الإتقان والتجويد	Tahdid Fi Itqan	الدكتور غانم قدوري حمد :: مكتبة دار الأنبار - بغداد / ساعدت جامعة بغداد على طبعه	Shamela0026458	pri	14936	61230	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444AbuCamrDani/0444AbuCamrDani.TahdidFiItqan/0444AbuCamrDani.TahdidFiItqan.Shamela0026458-ara1	_AJZA :: GAL@quran-recitation :: GAL@quran-sciences :: GAL@literature-islamic :: CENT0500 :: GAL@period-postclassical :: GAL@literature-arabic :: GAL@1000-1258CE :: _HADITH :: GAL@quran :: Shamela@الأجزاء الحديثية :: born@Andalus_RE :: born@QURTUBA_047W379N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Camr Dani									
0444AbuCamrDani.TaysirFiQiraatSabc.JK001278-ara1	ara	ara	False	0444	الامام أبو عمرو عثمان بن سعيد بن عثمان بن سعيد بن عمرو الداني :: أبو عمرو الداني	Abu Camr Dani	0444AbuCamrDani.TaysirFiQiraatSabc	التيسير في القراءات السبع	Taysir Fi Qiraat Sabc	اوتو تريزل :: بيروت :: 1404هـ/ 1984م :: دار الكتاب العربي	JK001278	sec	34564	150094	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444AbuCamrDani/0444AbuCamrDani.TaysirFiQiraatSabc/0444AbuCamrDani.TaysirFiQiraatSabc.JK001278-ara1	_CULUM :: GAL@quran :: _QURAN :: GAL@quran-recitation :: GAL@quran-sciences :: GAL@literature-islamic :: CENT0500 :: GAL@period-postclassical :: _TAFSIR :: GAL@literature-arabic :: GAL@1000-1258CE :: _QIRAAT :: JK@القراءات :: JK@علوم القرآن :: JK@كتب التفاسير وعلوم القرآن :: Shamela@علوم القرآن :: Sham@التجويد والقراءات :: born@Andalus_RE :: born@QURTUBA_047W379N_S	Abu Camr Dani									
0444AbuCamrDani.TaysirFiQiraatSabc.Sham19Y0147812-ara2	ara	ara	False	0444	أبو عمرو عثمان بن سعيد الداني الأندلسي (المتوفى: 444 هـ) :: أبو عمرو الداني	Abu Camr Dani	0444AbuCamrDani.TaysirFiQiraatSabc	التيسير في القراءات السبع ت الشغدلي :: التيسير في القراءات السبع	Taysir Fi Qiraat Sabc	د. خلف حمود سالم الشغدلي :: الأولى، 1436 هـ - 2015 م :: دار الأندلس للنشر والتوزيع، حائل - المملكة العربية السعودية	Sham19Y0147812	pri	34800	151659	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444AbuCamrDani/0444AbuCamrDani.TaysirFiQiraatSabc/0444AbuCamrDani.TaysirFiQiraatSabc.Sham19Y0147812-ara2	_CULUM :: GAL@quran :: _QURAN :: GAL@quran-recitation :: GAL@quran-sciences :: GAL@literature-islamic :: CENT0500 :: GAL@period-postclassical :: _TAFSIR :: GAL@literature-arabic :: GAL@1000-1258CE :: _QIRAAT :: JK@القراءات :: JK@علوم القرآن :: JK@كتب التفاسير وعلوم القرآن :: Shamela@علوم القرآن :: Sham@التجويد والقراءات :: born@Andalus_RE :: born@QURTUBA_047W379N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Camr Dani									
0444AbuCamrDani.TaysirFiQiraatSabc.Shamela0005527-ara1	ara	ara	False	0444	عثمان بن سعيد بن عثمان بن عمر أبو عمرو الداني (المتوفى: 444هـ)	Abu Camr Dani	0444AbuCamrDani.TaysirFiQiraatSabc	التيسير في القراءات السبع	Taysir Fi Qiraat Sabc	اوتو تريزل :: دار الكتاب العربي - بيروت	Shamela0005527	sec	34675	150721	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444AbuCamrDani/0444AbuCamrDani.TaysirFiQiraatSabc/0444AbuCamrDani.TaysirFiQiraatSabc.Shamela0005527-ara1	_CULUM :: GAL@quran :: _QURAN :: GAL@quran-recitation :: GAL@quran-sciences :: GAL@literature-islamic :: CENT0500 :: GAL@period-postclassical :: _TAFSIR :: GAL@literature-arabic :: GAL@1000-1258CE :: _QIRAAT :: JK@القراءات :: JK@علوم القرآن :: JK@كتب التفاسير وعلوم القرآن :: Shamela@علوم القرآن :: Sham@التجويد والقراءات :: born@Andalus_RE :: born@QURTUBA_047W379N_S	Abu Camr Dani									
0444AbuCamrDani.UrjuzaMunabbiha.ShamAY0036794-ara1	ara	ara	False	0444	أبو عمرو الداني :: عثمان بن سعيد بن عثمان بن عمر أبو عمرو الداني	Abu Camr Dani	0444AbuCamrDani.UrjuzaMunabbiha	الأرجوزة المنبهة على أسماء القراء والرواة :: الأرجوزة المنبهة على أسماء القراء والرواة وأصول القراءات وعقد الديانات بالتجويد والدلالات  :: الأرجوزة المنبهة على أسماء القراء والرواة وأصول القراءات وعقد الديانات بالتجويد والدلالات	Urjuza Munabbiha		ShamAY0036794	pri	11232	49315	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444AbuCamrDani/0444AbuCamrDani.UrjuzaMunabbiha/0444AbuCamrDani.UrjuzaMunabbiha.ShamAY0036794-ara1	ShamAY@علوم القرآن - مرقم آليا :: born@Andalus_RE :: born@QURTUBA_047W379N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Camr Dani									
0444AbuFadlIbnMahdi.DhikrShuyukh.ShamAY0033644-ara1	ara	ara	False	0444	أبو الفضل محمد بن العباس ابن المهدي :: محمد بن عبد العزيز بن العباس بن محمد بن عبد الله بن أحمد بن محمد بن عبد الله بن المهدي، أبو الفضل الهاشمي :: أبو الفضل بن المهدي	Abu Fadl Ibn Mahdi	0444AbuFadlIbnMahdi.DhikrShuyukh	جزء فيه ذكر شيوخ الشريف ابن المهدي محمد بن العباس ابن المهدي وذكر حالهم وتاريخ وفاتهم ومختار حديثهم وغير ذلك  :: جزء فيه ذكر شيوخ الشريف ابن المهدي محمد بن العباس ابن المهدي وذكر حالهم وتاريخ وفاتهم ومختار حديثهم وغير ذلك :: جزء فيه ذكر شيوخ الشريف ابن المهدي	Dhikr Shuyukh	عبد الله محمد الكندري :: الأولى 1431 ه - 2010 م :: دار البشائر الإسلامية [طبع ضمن سلسلة لقاء العشر الأواخر بالمسجد الحرام (145)]	ShamAY0033644	pri	10332	41557	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444AbuFadlIbnMahdi/0444AbuFadlIbnMahdi.DhikrShuyukh/0444AbuFadlIbnMahdi.DhikrShuyukh.ShamAY0033644-ara1.completed	ShamAY@الأجزاء الحديثية :: Shamela@مخطوطات حديثية :: NO_MAJOR_ISSUES :: PRIMARY_VERSION :: CLEANED_VERSION :: COMPLETED	Abu Fadl Ibn Mahdi									
0444AbuFadlIbnMahdi.DhikrShuyukh.Shamela0021641-ara1	ara	ara	False	0444	محمد بن عبد العزيز بن العباس بن محمد بن عبد الله بن أحمد بن محمد بن عبد الله بن المهدي، أبو الفضل الهاشمي (المتوفى: 444هـ)	Abu Fadl Ibn Mahdi	0444AbuFadlIbnMahdi.DhikrShuyukh	ذكر شيوخ الشريف أبي الفضل ابن المهدي - مخطوط	Dhikr Shuyukh		Shamela0021641	sec	10326	41624	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444AbuFadlIbnMahdi/0444AbuFadlIbnMahdi.DhikrShuyukh/0444AbuFadlIbnMahdi.DhikrShuyukh.Shamela0021641-ara1	ShamAY@الأجزاء الحديثية :: Shamela@مخطوطات حديثية	Abu Fadl Ibn Mahdi									
0444AbuQasimAzaji.Hadith.ShamAY0032871-ara1	ara	ara	False	0444	أبو القاسم عبد العزيز بن علي بن أحمد الأزجي	Abu Qasim Azaji	0444AbuQasimAzaji.Hadith	من حديث أبي القاسم عبد العزيز بن علي الأزجي عن شيوخه - مخطوط  :: من حديث أبي القاسم عبد العزيز بن علي الأزجي عن شيوخه - مخطوط	Hadith		ShamAY0032871	pri	2159	8205	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444AbuQasimAzaji/0444AbuQasimAzaji.Hadith/0444AbuQasimAzaji.Hadith.ShamAY0032871-ara1	ShamAY@مخطوطات حديثية :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Qasim Azaji									
0444IbnAbiHawl.FadailSham.Masaha004845BK2-ara1	ara	ara	False	0444	محمد بن أحمد المقدسي	Ibn Abi Hawl	0444IbnAbiHawl.FadailSham	فضائل الشام‏	Fadail Sham	https://www.worldcat.org/title/827861948 :: عادل ابن سعد :: دار الكتب العلمية	Masaha004845BK2	sec	11127	43663	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444IbnAbiHawl/0444IbnAbiHawl.FadailSham/0444IbnAbiHawl.FadailSham.Masaha004845BK2-ara1.completed	Shamela@الأجزاء الحديثية :: born@Sham_RE :: NO_MAJOR_ISSUES :: COMPLETED	Ibn Abi Hawl									
0444IbnAbiHawl.FadailSham.Shamela0026527-ara1	ara	ara	False	0444	علي بن محمد بن صافي بن شجاع الربعي، أبو الحسن، ويعرف بابن أبي الهول (المتوفى: 444هـ)	Ibn Abi Hawl	0444IbnAbiHawl.FadailSham	فضائل الشام ودمشق	Fadail Sham	صلاح الدين المنجد :: مطبوعات المجمع العلمي العربي بدمشق	Shamela0026527	pri	9981	39868	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444IbnAbiHawl/0444IbnAbiHawl.FadailSham/0444IbnAbiHawl.FadailSham.Shamela0026527-ara1	Shamela@الأجزاء الحديثية :: born@Sham_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Ibn Abi Hawl									
0444IbnSacidSijzi.RisalaFiRadd.Shamela0011213-ara1	ara	ara	False	0444	عبيد الله بن سعيد بن حاتم السجزي الوائلي البكري، أبو نصر (المتوفى: 444هـ)	Ibn Sacid Sijzi	0444IbnSacidSijzi.RisalaFiRadd	رسالة السجزي إلى أهل زبيد في الرد على من أنكر الحرف والصوت	Risala Fi Radd	محمد با كريم با عبد الله :: عمادة البحث العلمي بالجامعة الإسلامية، المدينة المنورة، المملكة العربية السعودية	Shamela0011213	pri	13771	57007	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0444IbnSacidSijzi/0444IbnSacidSijzi.RisalaFiRadd/0444IbnSacidSijzi.RisalaFiRadd.Shamela0011213-ara1	CENT0500 :: GAL@nodata :: _CAQAID :: Shamela@العقيدة :: born@Sijistan_RE_Auto :: PRIMARY_VERSION :: CLEANED_VERSION	Ibn Sacid Sijzi									
0445AbuCabdAllahCalawi.JamicKafi.Zaydiyya0000055-ara2	ara	ara	False	0445	أبو عبد الله العلوي	Abu Cabd Allah Calawi :: Abū ʿAbd Allāh al-ʿAlawī	0445AbuCabdAllahCalawi.JamicKafi	الجامع الكافي في فقه الزيدية	Jamic Kafi		Zaydiyya0000055	pri	138522	552703	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0445AbuCabdAllahCalawi/0445AbuCabdAllahCalawi.JamicKafi/0445AbuCabdAllahCalawi.JamicKafi.Zaydiyya0000055-ara2	Zaydiyya@الأخيرات :: Zaydiyya@الحديث :: born@Iraq_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Cabd Allah Calawi	Abū ʿAbd Allāh al-ʿAlawī								
0445AbuCabdAllahCalawi.JamicKafi.Zaydiyya0000364Vols-ara1	ara	ara	False	0445	أبو عبد الله العلوي	Abu Cabd Allah Calawi :: Abū ʿAbd Allāh al-ʿAlawī	0445AbuCabdAllahCalawi.JamicKafi	الجامع الكافي (الأول والثاني)	Jamic Kafi		Zaydiyya0000364Vols	sec	384986	1533926	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0445AbuCabdAllahCalawi/0445AbuCabdAllahCalawi.JamicKafi/0445AbuCabdAllahCalawi.JamicKafi.Zaydiyya0000364Vols-ara1	Zaydiyya@الأخيرات :: Zaydiyya@الحديث :: born@Iraq_RE :: INCOMPLETE_TEXT	Abu Cabd Allah Calawi	Abū ʿAbd Allāh al-ʿAlawī								
0445AbuCabdAllahCalawi.JamicKafi.Zaydiyya0000412Vols-ara1	ara	ara	False	0445	أبو عبد الله العلوي	Abu Cabd Allah Calawi :: Abū ʿAbd Allāh al-ʿAlawī	0445AbuCabdAllahCalawi.JamicKafi	الجامع الكافي - الأول	Jamic Kafi		Zaydiyya0000412Vols	sec	384970	1533835	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0445AbuCabdAllahCalawi/0445AbuCabdAllahCalawi.JamicKafi/0445AbuCabdAllahCalawi.JamicKafi.Zaydiyya0000412Vols-ara1	Zaydiyya@الأخيرات :: Zaydiyya@الحديث :: born@Iraq_RE :: INCOMPLETE_TEXT	Abu Cabd Allah Calawi	Abū ʿAbd Allāh al-ʿAlawī								
0445AbuCabdAllahCalawi.Tacazi.Zaydiyya0000140-ara1	ara	ara	False	0445	أبو عبد الله العلوي	Abu Cabd Allah Calawi :: Abū ʿAbd Allāh al-ʿAlawī	0445AbuCabdAllahCalawi.Tacazi	التعازي لأبي عبدالله العلوي :: التعازي	Tacazi		Zaydiyya0000140	pri	5935	23947	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0445AbuCabdAllahCalawi/0445AbuCabdAllahCalawi.Tacazi/0445AbuCabdAllahCalawi.Tacazi.Zaydiyya0000140-ara1	Zaydiyya@كتب عامة :: born@Iraq_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Cabd Allah Calawi	Abū ʿAbd Allāh al-ʿAlawī								
0445AbuCabdAllahCalawi.TasmiyatManRawaCanImamZayd.Zaydiyya0000143-ara1	ara	ara	False	0445	أبو عبد الله العلوي	Abu Cabd Allah Calawi :: Abū ʿAbd Allāh al-ʿAlawī	0445AbuCabdAllahCalawi.TasmiyatManRawaCanImamZayd	تسمية من روى عن الإمام زيد بن علي عليه السلام من التابعين	Tasmiyat Man Rawa Can Imam Zayd		Zaydiyya0000143	pri	5880	23192	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0445AbuCabdAllahCalawi/0445AbuCabdAllahCalawi.TasmiyatManRawaCanImamZayd/0445AbuCabdAllahCalawi.TasmiyatManRawaCanImamZayd.Zaydiyya0000143-ara1	Zaydiyya@تراجم وطبقات :: born@Iraq_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Cabd Allah Calawi	Abū ʿAbd Allāh al-ʿAlawī								
0445AbuIshaqBarmaki.AslSunna.ShamAY0032966-ara1	ara	ara	False	0445	أبو إسحاق إبراهيم بن عمر بن أحمد البرمكي	Abu Ishaq Barmaki	0445AbuIshaqBarmaki.AslSunna	كتاب أصل السنة واعتقاد الدين - مخطوط  :: كتاب أصل السنة واعتقاد الدين لإبراهيم بن عمر البرمكي - مخطوط :: كتاب أصل السنة واعتقاد الدين - مخطوط	Asl Sunna		ShamAY0032966	pri	1177	4632	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0445AbuIshaqBarmaki/0445AbuIshaqBarmaki.AslSunna/0445AbuIshaqBarmaki.AslSunna.ShamAY0032966-ara1	ShamAY@مخطوطات حديثية :: PRIMARY_VERSION :: CLEANED_VERSION	Abu Ishaq Barmaki									
0445IbnCaliShajari.FadlZiyaratHusayn.Shia003690-ara1	ara	ara	False	0445	ابن علي الشجري	Ibn Cali Shajari :: Ibn ʿAlī al-Šajarī	0445IbnCaliShajari.FadlZiyaratHusayn	فضل زيارة الحسين (ع)	Fadl Ziyarat Husayn	إعداد : السيد أحمد الحسيني / بإهتمام : السيد محمود المرعشي :: 1403	Shia003690	pri	11262	44030	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0445IbnCaliShajari/0445IbnCaliShajari.FadlZiyaratHusayn/0445IbnCaliShajari.FadlZiyaratHusayn.Shia003690-ara1	GAL@nodata :: CENT0500 :: _SIRA :: _NABI :: _IMAM :: Shia@مصادر سيرة النبي والائمة :: Zaydiyya@كتب عامة :: born@Iraq_RE_Auto :: PRIMARY_VERSION :: CLEANED_VERSION	Ibn Cali Shajari	Ibn ʿAlī al-Šajarī								
0445IbnCaliShajari.FadlZiyaratHusayn.Zaydiyya0000123-ara1	ara	ara	False	0445	ابن علي الشجري	Ibn Cali Shajari :: Ibn ʿAlī al-Šajarī	0445IbnCaliShajari.FadlZiyaratHusayn	فضل زيارة الحسين	Fadl Ziyarat Husayn		Zaydiyya0000123	sec	8661	34207	https://raw.githubusercontent.com/OpenITI/0450AH/master/data/0445IbnCaliShajari/0445IbnCaliShajari.FadlZiyaratHusayn/0445IbnCaliShajari.FadlZiyaratHusayn.Zaydiyya0000123-ara1	GAL@nodata :: CENT0500 :: _SIRA :: _NABI :: _IMAM :: Shia@مصادر سيرة النبي والائمة :: Zaydiyya@كتب عامة :: born@Iraq_RE_Auto	Ibn Cali Shajari	Ibn ʿAlī al-Šajarī								
