versionUri	language	subcorpus	uncorrected_OCR	date	author_ar	author_lat	book	title_ar	title_lat	ed_info	id	status	tok_length	char_length	url	tags	author_from_uri	author_lat_shuhra	author_lat_full_name	city_ar	city_lat	institution_ar	institution_lat	shelfmark	catalog_ref	parts
0241IbnHanbal.Musnad.ShamAY0033936-ara4	ara	ara	False	0241	أحمد بن حنبل :: أبو عبد الله أحمد بن محمد بن حنبل الشيباني	Ibn Hanbal :: aḥmad b. ḥanbal :: Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī	0241IbnHanbal.Musnad	مسند	Musnad	مكتب البحوث بجمعية المكنز :: الأولى، 1431 هجرية، 2010 م. :: جمعية المكنز الإسلامي.	ShamAY0033936	sec	1741879	6701631	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0241IbnHanbal/0241IbnHanbal.Musnad/0241IbnHanbal.Musnad.ShamAY0033936-ara4	_MASANID :: _MACAJIM :: _SUNNI :: GAL@lesserschools :: GAL@fiqh :: _FIQH :: _TARAJIM :: GAL@0750-1000CE :: _HADITH :: GAL@literature-islamic :: GAL@period-classical :: CENT0300 :: GAL@literature-arabic :: Shia@مصادر الحديث السنية ـ قسم الفقه :: Shamela@متون الحديث :: ShamAY@متون الحديث - مرقم آليا :: JK@المسانيد والمعاجم :: JK@كتب الحديث النبوي الشريف وتراجم الرواة :: ShamAY@متون الحديث :: born@BAGHDAD_443E333N_S :: born@Iraq_RE :: died@BAGHDAD_443E333N_S :: resided@BAGHDAD_443E333N_S :: resided@SAMARRA_438E342N_S :: visited@KUFA_443E320N_S :: visited@BASRA_477E304N_S :: visited@WASIT_463E321N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S :: visited@SANA_442E153N_S :: visited@Sham_RE :: visited@Aqur_RE	Ibn Hanbal	aḥmad b. ḥanbal	Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī							
0241IbnHanbal.Musnad.ShamAY0033963-ara5	ara	ara	False	0241	أحمد بن حنبل :: أبو عبد الله أحمد بن محمد بن حنبل الشيباني	Ibn Hanbal :: aḥmad b. ḥanbal :: Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī	0241IbnHanbal.Musnad	مسند	Musnad	السيد أبو المعاطي النوري :: الأولى، 1419 ه 1998 م :: عالم الكتب - بيروت	ShamAY0033963	sec	1593059	6110382	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0241IbnHanbal/0241IbnHanbal.Musnad/0241IbnHanbal.Musnad.ShamAY0033963-ara5	_MASANID :: _MACAJIM :: _SUNNI :: GAL@lesserschools :: GAL@fiqh :: _FIQH :: _TARAJIM :: GAL@0750-1000CE :: _HADITH :: GAL@literature-islamic :: GAL@period-classical :: CENT0300 :: GAL@literature-arabic :: Shia@مصادر الحديث السنية ـ قسم الفقه :: Shamela@متون الحديث :: ShamAY@متون الحديث - مرقم آليا :: JK@المسانيد والمعاجم :: JK@كتب الحديث النبوي الشريف وتراجم الرواة :: ShamAY@متون الحديث :: born@BAGHDAD_443E333N_S :: born@Iraq_RE :: died@BAGHDAD_443E333N_S :: resided@BAGHDAD_443E333N_S :: resided@SAMARRA_438E342N_S :: visited@KUFA_443E320N_S :: visited@BASRA_477E304N_S :: visited@WASIT_463E321N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S :: visited@SANA_442E153N_S :: visited@Sham_RE :: visited@Aqur_RE	Ibn Hanbal	aḥmad b. ḥanbal	Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī							
0241IbnHanbal.Musnad.ShamAY0033964-ara2	ara	ara	False	0241	أحمد بن حنبل :: أبو عبد الله أحمد بن محمد بن حنبل الشيباني	Ibn Hanbal :: aḥmad b. ḥanbal :: Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī	0241IbnHanbal.Musnad	مسند	Musnad	مؤسسة قرطبة - القاهرة	ShamAY0033964	sec	2048626	8010753	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0241IbnHanbal/0241IbnHanbal.Musnad/0241IbnHanbal.Musnad.ShamAY0033964-ara2	_MASANID :: _MACAJIM :: _SUNNI :: GAL@lesserschools :: GAL@fiqh :: _FIQH :: _TARAJIM :: GAL@0750-1000CE :: _HADITH :: GAL@literature-islamic :: GAL@period-classical :: CENT0300 :: GAL@literature-arabic :: Shia@مصادر الحديث السنية ـ قسم الفقه :: Shamela@متون الحديث :: ShamAY@متون الحديث - مرقم آليا :: JK@المسانيد والمعاجم :: JK@كتب الحديث النبوي الشريف وتراجم الرواة :: ShamAY@متون الحديث :: born@BAGHDAD_443E333N_S :: born@Iraq_RE :: died@BAGHDAD_443E333N_S :: resided@BAGHDAD_443E333N_S :: resided@SAMARRA_438E342N_S :: visited@KUFA_443E320N_S :: visited@BASRA_477E304N_S :: visited@WASIT_463E321N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S :: visited@SANA_442E153N_S :: visited@Sham_RE :: visited@Aqur_RE	Ibn Hanbal	aḥmad b. ḥanbal	Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī							
0241IbnHanbal.Musnad.Shamela0013157-ara1	ara	ara	False	0241	أحمد بن حنبل :: أبو عبد الله أحمد بن محمد بن حنبل الشيباني	Ibn Hanbal :: aḥmad b. ḥanbal :: Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī	0241IbnHanbal.Musnad	مسند	Musnad	شعيب الأرنؤوط - عادل مرشد، وآخرون :: مؤسسة الرسالة	Shamela0013157	sec	1624587	6227690	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0241IbnHanbal/0241IbnHanbal.Musnad/0241IbnHanbal.Musnad.Shamela0013157-ara1	_MASANID :: _MACAJIM :: _SUNNI :: GAL@lesserschools :: GAL@fiqh :: _FIQH :: _TARAJIM :: GAL@0750-1000CE :: _HADITH :: GAL@literature-islamic :: GAL@period-classical :: CENT0300 :: GAL@literature-arabic :: Shia@مصادر الحديث السنية ـ قسم الفقه :: Shamela@متون الحديث :: ShamAY@متون الحديث - مرقم آليا :: JK@المسانيد والمعاجم :: JK@كتب الحديث النبوي الشريف وتراجم الرواة :: ShamAY@متون الحديث :: born@BAGHDAD_443E333N_S :: born@Iraq_RE :: died@BAGHDAD_443E333N_S :: resided@BAGHDAD_443E333N_S :: resided@SAMARRA_438E342N_S :: visited@KUFA_443E320N_S :: visited@BASRA_477E304N_S :: visited@WASIT_463E321N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S :: visited@SANA_442E153N_S :: visited@Sham_RE :: visited@Aqur_RE	Ibn Hanbal	aḥmad b. ḥanbal	Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī							
0241IbnHanbal.Musnad.Shamela0025794-ara1	ara	ara	False	0241	أحمد بن حنبل :: أبو عبد الله أحمد بن محمد بن حنبل الشيباني	Ibn Hanbal :: aḥmad b. ḥanbal :: Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī	0241IbnHanbal.Musnad	مسند	Musnad	http://www.worldcat.org/oclc/264939610 :: شعيب الأرنؤوط - عادل مرشد، وآخرون :: مؤسسة الرسالة	Shamela0025794	pri	1615923	6219636	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0241IbnHanbal/0241IbnHanbal.Musnad/0241IbnHanbal.Musnad.Shamela0025794-ara1.mARkdown	_MASANID :: _MACAJIM :: _SUNNI :: GAL@lesserschools :: GAL@fiqh :: _FIQH :: _TARAJIM :: GAL@0750-1000CE :: _HADITH :: GAL@literature-islamic :: GAL@period-classical :: CENT0300 :: GAL@literature-arabic :: Shia@مصادر الحديث السنية ـ قسم الفقه :: Shamela@متون الحديث :: ShamAY@متون الحديث - مرقم آليا :: JK@المسانيد والمعاجم :: JK@كتب الحديث النبوي الشريف وتراجم الرواة :: ShamAY@متون الحديث :: born@BAGHDAD_443E333N_S :: born@Iraq_RE :: died@BAGHDAD_443E333N_S :: resided@BAGHDAD_443E333N_S :: resided@SAMARRA_438E342N_S :: visited@KUFA_443E320N_S :: visited@BASRA_477E304N_S :: visited@WASIT_463E321N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S :: visited@SANA_442E153N_S :: visited@Sham_RE :: visited@Aqur_RE :: PAGINATION :: HTML_TAGS :: PRIMARY_VERSION :: CLEANED_VERSION :: MARKDOWN	Ibn Hanbal	aḥmad b. ḥanbal	Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī							
0241IbnHanbal.Musnad.Shamela0098139-ara3	ara	ara	False	0241	أحمد بن حنبل :: أبو عبد الله أحمد بن محمد بن حنبل الشيباني	Ibn Hanbal :: aḥmad b. ḥanbal :: Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī	0241IbnHanbal.Musnad	مسند	Musnad	أحمد محمد شاكر :: دار الحديث - القاهرة	Shamela0098139	sec	540279	2132033	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0241IbnHanbal/0241IbnHanbal.Musnad/0241IbnHanbal.Musnad.Shamela0098139-ara3	_MASANID :: _MACAJIM :: _SUNNI :: GAL@lesserschools :: GAL@fiqh :: _FIQH :: _TARAJIM :: GAL@0750-1000CE :: _HADITH :: GAL@literature-islamic :: GAL@period-classical :: CENT0300 :: GAL@literature-arabic :: Shia@مصادر الحديث السنية ـ قسم الفقه :: Shamela@متون الحديث :: ShamAY@متون الحديث - مرقم آليا :: JK@المسانيد والمعاجم :: JK@كتب الحديث النبوي الشريف وتراجم الرواة :: ShamAY@متون الحديث :: born@BAGHDAD_443E333N_S :: born@Iraq_RE :: died@BAGHDAD_443E333N_S :: resided@BAGHDAD_443E333N_S :: resided@SAMARRA_438E342N_S :: visited@KUFA_443E320N_S :: visited@BASRA_477E304N_S :: visited@WASIT_463E321N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S :: visited@SANA_442E153N_S :: visited@Sham_RE :: visited@Aqur_RE :: INCOMPLETE_VERSION	Ibn Hanbal	aḥmad b. ḥanbal	Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī							
0241IbnHanbal.Musnad.Shia001707Vols-ara6	ara	ara	False	0241	أحمد بن حنبل :: أبو عبد الله أحمد بن محمد بن حنبل الشيباني	Ibn Hanbal :: aḥmad b. ḥanbal :: Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī	0241IbnHanbal.Musnad	مسند	Musnad		Shia001707Vols	sec	1722151	6508536	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0241IbnHanbal/0241IbnHanbal.Musnad/0241IbnHanbal.Musnad.Shia001707Vols-ara6	_MASANID :: _MACAJIM :: _SUNNI :: GAL@lesserschools :: GAL@fiqh :: _FIQH :: _TARAJIM :: GAL@0750-1000CE :: _HADITH :: GAL@literature-islamic :: GAL@period-classical :: CENT0300 :: GAL@literature-arabic :: Shia@مصادر الحديث السنية ـ قسم الفقه :: Shamela@متون الحديث :: ShamAY@متون الحديث - مرقم آليا :: JK@المسانيد والمعاجم :: JK@كتب الحديث النبوي الشريف وتراجم الرواة :: ShamAY@متون الحديث :: born@BAGHDAD_443E333N_S :: born@Iraq_RE :: died@BAGHDAD_443E333N_S :: resided@BAGHDAD_443E333N_S :: resided@SAMARRA_438E342N_S :: visited@KUFA_443E320N_S :: visited@BASRA_477E304N_S :: visited@WASIT_463E321N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S :: visited@SANA_442E153N_S :: visited@Sham_RE :: visited@Aqur_RE	Ibn Hanbal	aḥmad b. ḥanbal	Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī							
0241IbnHanbal.RaddCalaZanadiqa.JK000341-ara1	ara	ara	False	0241	أحمد بن حنبل :: أبو عبد الله أحمد بن محمد بن حنبل الشيباني	Ibn Hanbal :: aḥmad b. ḥanbal :: Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī	0241IbnHanbal.RaddCalaZanadiqa	الرد على الزنادقة والجهمية	Radd Cala Zanadiqa	محمد حسن راشد :: القاهرة :: 1393 :: المطبعة السلفية	JK000341	sec	9043	36084	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0241IbnHanbal/0241IbnHanbal.RaddCalaZanadiqa/0241IbnHanbal.RaddCalaZanadiqa.JK000341-ara1	GAL@lesserschools :: GAL@fiqh :: GAL@0750-1000CE :: _MILAL :: _HADITH :: _CAQAID :: _RUDUD :: GAL@literature-islamic :: GAL@period-classical :: _AJZA :: CENT0300 :: GAL@literature-arabic :: JK@الأجزاء الموضوعية :: JK@كتب الردود :: JK@كتب العقائد المسندة :: JK@كتب العقائد والملل :: Shamela@العقيدة :: born@BAGHDAD_443E333N_S :: born@Iraq_RE :: died@BAGHDAD_443E333N_S :: resided@BAGHDAD_443E333N_S :: resided@SAMARRA_438E342N_S :: visited@KUFA_443E320N_S :: visited@BASRA_477E304N_S :: visited@WASIT_463E321N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S :: visited@SANA_442E153N_S :: visited@Sham_RE :: visited@Aqur_RE	Ibn Hanbal	aḥmad b. ḥanbal	Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī							
0241IbnHanbal.RaddCalaZanadiqa.Shamela0007623-ara1	ara	ara	False	0241	أحمد بن حنبل :: أبو عبد الله أحمد بن محمد بن حنبل الشيباني	Ibn Hanbal :: aḥmad b. ḥanbal :: Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī	0241IbnHanbal.RaddCalaZanadiqa	الرد على الجهمية والزنادقة	Radd Cala Zanadiqa	صبري بن سلامة شاهين :: Riyadh :: 1424 :: دار الثبات للنشر والتوزيع	Shamela0007623	pri	9593	38939	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0241IbnHanbal/0241IbnHanbal.RaddCalaZanadiqa/0241IbnHanbal.RaddCalaZanadiqa.Shamela0007623-ara1.completed	GAL@lesserschools :: GAL@fiqh :: GAL@0750-1000CE :: _MILAL :: _HADITH :: _CAQAID :: _RUDUD :: GAL@literature-islamic :: GAL@period-classical :: _AJZA :: CENT0300 :: GAL@literature-arabic :: JK@الأجزاء الموضوعية :: JK@كتب الردود :: JK@كتب العقائد المسندة :: JK@كتب العقائد والملل :: Shamela@العقيدة :: born@BAGHDAD_443E333N_S :: born@Iraq_RE :: died@BAGHDAD_443E333N_S :: resided@BAGHDAD_443E333N_S :: resided@SAMARRA_438E342N_S :: visited@KUFA_443E320N_S :: visited@BASRA_477E304N_S :: visited@WASIT_463E321N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S :: visited@SANA_442E153N_S :: visited@Sham_RE :: visited@Aqur_RE :: NO_MAJOR_ISSUES :: PRIMARY_VERSION :: CLEANED_VERSION :: COMPLETED	Ibn Hanbal	aḥmad b. ḥanbal	Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī							
0241IbnHanbal.Salat.ShamAY0035233-ara1	ara	ara	False	0241	أحمد بن حنبل :: أبو عبد الله أحمد بن محمد بن حنبل الشيباني	Ibn Hanbal :: aḥmad b. ḥanbal :: Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī	0241IbnHanbal.Salat	الصلاة للإمام أحمد  :: الصلاة للامام أحمد :: الصلاة للإمام أحمد	Salat		ShamAY0035233	pri	33849	142121	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0241IbnHanbal/0241IbnHanbal.Salat/0241IbnHanbal.Salat.ShamAY0035233-ara1	ShamAY@الأجزاء الحديثية - مرقم آليا :: born@BAGHDAD_443E333N_S :: born@Iraq_RE :: died@BAGHDAD_443E333N_S :: resided@BAGHDAD_443E333N_S :: resided@SAMARRA_438E342N_S :: visited@KUFA_443E320N_S :: visited@BASRA_477E304N_S :: visited@WASIT_463E321N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S :: visited@SANA_442E153N_S :: visited@Sham_RE :: visited@Aqur_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Ibn Hanbal	aḥmad b. ḥanbal	Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī							
0241IbnHanbal.SualatAbiDawudLiIbnHanbal.JK000709-ara1	ara	ara	False	0241	أحمد بن حنبل :: أبو عبد الله أحمد بن محمد بن حنبل الشيباني	Ibn Hanbal :: aḥmad b. ḥanbal :: Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī	0241IbnHanbal.SualatAbiDawudLiIbnHanbal	سؤلات أبي داود للامام أحمد بن حنبل :: سؤلات أبي داود	suʾalāt abī dāwud li-l-imām aḥmad b. ḥanbal :: suʾalāt abī dāwud	د. زياد محمد منصور :: المدينة المنورة :: 1414 :: مكتبة العلوم والحكم	JK000709	sec	13419	48724	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0241IbnHanbal/0241IbnHanbal.SualatAbiDawudLiIbnHanbal/0241IbnHanbal.SualatAbiDawudLiIbnHanbal.JK000709-ara1	GAL@lesserschools :: GAL@fiqh :: _TARAJIM :: GAL@0750-1000CE :: GAL@period-classical :: _HADITH :: _SUALAT :: GAL@literature-islamic :: _CILAL :: CENT0300 :: GAL@literature-arabic :: Shamela@العلل والسؤالات :: JK@السؤالات :: JK@كتب الحديث النبوي الشريف وتراجم الرواة :: born@BAGHDAD_443E333N_S :: born@Iraq_RE :: died@BAGHDAD_443E333N_S :: resided@BAGHDAD_443E333N_S :: resided@SAMARRA_438E342N_S :: visited@KUFA_443E320N_S :: visited@BASRA_477E304N_S :: visited@WASIT_463E321N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S :: visited@SANA_442E153N_S :: visited@Sham_RE :: visited@Aqur_RE	Ibn Hanbal	aḥmad b. ḥanbal	Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī							
0241IbnHanbal.SualatAbiDawudLiIbnHanbal.Shamela0005945-ara1	ara	ara	False	0241	أحمد بن حنبل :: أبو عبد الله أحمد بن محمد بن حنبل الشيباني	Ibn Hanbal :: aḥmad b. ḥanbal :: Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī	0241IbnHanbal.SualatAbiDawudLiIbnHanbal	سؤلات أبي داود للامام أحمد بن حنبل :: سؤلات أبي داود	suʾalāt abī dāwud li-l-imām aḥmad b. ḥanbal :: suʾalāt abī dāwud	http://www.worldcat.org/oclc/234606333 :: د. زياد محمد منصور :: مكتبة العلوم والحكم - المدينة المنورة	Shamela0005945	pri	12817	47016	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0241IbnHanbal/0241IbnHanbal.SualatAbiDawudLiIbnHanbal/0241IbnHanbal.SualatAbiDawudLiIbnHanbal.Shamela0005945-ara1.mARkdown	GAL@lesserschools :: GAL@fiqh :: _TARAJIM :: GAL@0750-1000CE :: GAL@period-classical :: _HADITH :: _SUALAT :: GAL@literature-islamic :: _CILAL :: CENT0300 :: GAL@literature-arabic :: Shamela@العلل والسؤالات :: JK@السؤالات :: JK@كتب الحديث النبوي الشريف وتراجم الرواة :: born@BAGHDAD_443E333N_S :: born@Iraq_RE :: died@BAGHDAD_443E333N_S :: resided@BAGHDAD_443E333N_S :: resided@SAMARRA_438E342N_S :: visited@KUFA_443E320N_S :: visited@BASRA_477E304N_S :: visited@WASIT_463E321N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S :: visited@SANA_442E153N_S :: visited@Sham_RE :: visited@Aqur_RE :: NO_MAJOR_ISSUES :: PRIMARY_VERSION :: CLEANED_VERSION :: MARKDOWN	Ibn Hanbal	aḥmad b. ḥanbal	Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī							
0241IbnHanbal.UsulSunna.JK000354-ara1	ara	ara	False	0241	أحمد بن حنبل :: أبو عبد الله أحمد بن محمد بن حنبل الشيباني	Ibn Hanbal :: aḥmad b. ḥanbal :: Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī	0241IbnHanbal.UsulSunna	أصول السنة	Usul Sunna	الخرج - السعودية :: 1411هـ :: دار المنار	JK000354	pri	1627	6582	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0241IbnHanbal/0241IbnHanbal.UsulSunna/0241IbnHanbal.UsulSunna.JK000354-ara1	GAL@lesserschools :: GAL@fiqh :: GAL@0750-1000CE :: _MILAL :: _HADITH :: _CAQAID :: GAL@literature-islamic :: GAL@period-classical :: _AJZA :: CENT0300 :: GAL@literature-arabic :: Shamela@العقيدة :: JK@الأجزاء الموضوعية :: JK@كتب العقائد المسندة :: JK@كتب العقائد والملل :: born@BAGHDAD_443E333N_S :: born@Iraq_RE :: died@BAGHDAD_443E333N_S :: resided@BAGHDAD_443E333N_S :: resided@SAMARRA_438E342N_S :: visited@KUFA_443E320N_S :: visited@BASRA_477E304N_S :: visited@WASIT_463E321N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S :: visited@SANA_442E153N_S :: visited@Sham_RE :: visited@Aqur_RE :: EDITION_NOT_FOUND :: PRIMARY_VERSION :: CLEANED_VERSION	Ibn Hanbal	aḥmad b. ḥanbal	Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī							
0241IbnHanbal.UsulSunna.Shamela0006418-ara1	ara	ara	False	0241	أحمد بن حنبل :: أبو عبد الله أحمد بن محمد بن حنبل الشيباني	Ibn Hanbal :: aḥmad b. ḥanbal :: Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī	0241IbnHanbal.UsulSunna	أصول السنة	Usul Sunna	دار المنار - الخرج - السعودية	Shamela0006418	sec	1635	6577	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0241IbnHanbal/0241IbnHanbal.UsulSunna/0241IbnHanbal.UsulSunna.Shamela0006418-ara1	GAL@lesserschools :: GAL@fiqh :: GAL@0750-1000CE :: _MILAL :: _HADITH :: _CAQAID :: GAL@literature-islamic :: GAL@period-classical :: _AJZA :: CENT0300 :: GAL@literature-arabic :: Shamela@العقيدة :: JK@الأجزاء الموضوعية :: JK@كتب العقائد المسندة :: JK@كتب العقائد والملل :: born@BAGHDAD_443E333N_S :: born@Iraq_RE :: died@BAGHDAD_443E333N_S :: resided@BAGHDAD_443E333N_S :: resided@SAMARRA_438E342N_S :: visited@KUFA_443E320N_S :: visited@BASRA_477E304N_S :: visited@WASIT_463E321N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S :: visited@SANA_442E153N_S :: visited@Sham_RE :: visited@Aqur_RE :: EDITION_NOT_FOUND	Ibn Hanbal	aḥmad b. ḥanbal	Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī							
0241IbnHanbal.Zuhd.JK000084-ara2	ara	ara	False	0241	أحمد بن حنبل :: أبو عبد الله أحمد بن محمد بن حنبل الشيباني	Ibn Hanbal :: aḥmad b. ḥanbal :: Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī	0241IbnHanbal.Zuhd	الزهد	al-Zuhd	عبد العلي عبد الحميد حامد :: القاهرة :: 1408 :: دار الريان للتراث	JK000084	sec	115485	447667	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0241IbnHanbal/0241IbnHanbal.Zuhd/0241IbnHanbal.Zuhd.JK000084-ara2	_AKHLAQ :: GAL@lesserschools :: GAL@fiqh :: GAL@0750-1000CE :: _HADITH :: GAL@literature-islamic :: GAL@period-classical :: _AJZA :: CENT0300 :: GAL@literature-arabic :: JK@الأجزاء الموضوعية :: JK@الكتب المسندة :: JK@كتب الأخلاق والسلوك :: JK@مواضيع مسندة في الأخلاق والتزكية :: Shamela@الرقاق والآداب والأذكار :: ShamAY@الرقاق والآداب والأذكار :: born@BAGHDAD_443E333N_S :: born@Iraq_RE :: died@BAGHDAD_443E333N_S :: resided@BAGHDAD_443E333N_S :: resided@SAMARRA_438E342N_S :: visited@KUFA_443E320N_S :: visited@BASRA_477E304N_S :: visited@WASIT_463E321N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S :: visited@SANA_442E153N_S :: visited@Sham_RE :: visited@Aqur_RE	Ibn Hanbal	aḥmad b. ḥanbal	Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī							
0241IbnHanbal.Zuhd.ShamAY0033738-ara3	ara	ara	False	0241	أحمد بن حنبل :: أبو عبد الله أحمد بن محمد بن حنبل الشيباني	Ibn Hanbal :: aḥmad b. ḥanbal :: Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī	0241IbnHanbal.Zuhd	الزهد	al-Zuhd	يحيى بن محمد سوس :: الثانية، 2003 م :: دار ابن رجب	ShamAY0033738	sec	136802	530397	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0241IbnHanbal/0241IbnHanbal.Zuhd/0241IbnHanbal.Zuhd.ShamAY0033738-ara3	_AKHLAQ :: GAL@lesserschools :: GAL@fiqh :: GAL@0750-1000CE :: _HADITH :: GAL@literature-islamic :: GAL@period-classical :: _AJZA :: CENT0300 :: GAL@literature-arabic :: JK@الأجزاء الموضوعية :: JK@الكتب المسندة :: JK@كتب الأخلاق والسلوك :: JK@مواضيع مسندة في الأخلاق والتزكية :: Shamela@الرقاق والآداب والأذكار :: ShamAY@الرقاق والآداب والأذكار :: born@BAGHDAD_443E333N_S :: born@Iraq_RE :: died@BAGHDAD_443E333N_S :: resided@BAGHDAD_443E333N_S :: resided@SAMARRA_438E342N_S :: visited@KUFA_443E320N_S :: visited@BASRA_477E304N_S :: visited@WASIT_463E321N_S :: visited@MAKKA_398E213N_S :: visited@MADINA_396E244N_S :: visited@SANA_442E153N_S :: visited@Sham_RE :: visited@Aqur_RE	Ibn Hanbal	aḥmad b. ḥanbal	Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī							
